song,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa),Pras & Ol' Dirty Bastard & Mýa,70,0.818,0.653,1.0,-8.396,1.0,0.204,0.0335,5.46e-06,0.22,0.533,99.931,audio_features,31bf9SEOppLU6lQ85d8om6,spotify:track:31bf9SEOppLU6lQ85d8om6,https://api.spotify.com/v1/tracks/31bf9SEOppLU6lQ85d8om6,https://api.spotify.com/v1/audio-analysis/31bf9SEOppLU6lQ85d8om6,261133.0,4.0
All My Life,K-Ci & JoJo,72,0.629,0.511,1.0,-8.651,1.0,0.0326,0.114,3.91e-06,0.0588,0.181,128.038,audio_features,5GorFaKkP2mLREQvhSblIg,spotify:track:5GorFaKkP2mLREQvhSblIg,https://api.spotify.com/v1/tracks/5GorFaKkP2mLREQvhSblIg,https://api.spotify.com/v1/audio-analysis/5GorFaKkP2mLREQvhSblIg,331240.0,4.0
Big Big World,Emilia,62,0.57,0.461,0.0,-10.249,1.0,0.0285,0.501,1.88e-05,0.202,0.336,87.987,audio_features,5I4xjdu4DeKUNMiufzQLoA,spotify:track:5I4xjdu4DeKUNMiufzQLoA,https://api.spotify.com/v1/tracks/5I4xjdu4DeKUNMiufzQLoA,https://api.spotify.com/v1/audio-analysis/5I4xjdu4DeKUNMiufzQLoA,205467.0,4.0
Goodbye,Spice Girls,56,0.552,0.694,4.0,-4.489,1.0,0.026,0.0846,0.0,0.117,0.359,136.019,audio_features,6ZNw9Cnc85OeHZrjMAZJfY,spotify:track:6ZNw9Cnc85OeHZrjMAZJfY,https://api.spotify.com/v1/tracks/6ZNw9Cnc85OeHZrjMAZJfY,https://api.spotify.com/v1/audio-analysis/6ZNw9Cnc85OeHZrjMAZJfY,275427.0,4.0
No Matter What,Boyzone,64,0.704,0.417,7.0,-9.41,1.0,0.0243,0.187,2.13e-06,0.137,0.532,92.726,audio_features,5KVPav34JaKkXwBTJHnPgo,spotify:track:5KVPav34JaKkXwBTJHnPgo,https://api.spotify.com/v1/tracks/5KVPav34JaKkXwBTJHnPgo,https://api.spotify.com/v1/audio-analysis/5KVPav34JaKkXwBTJHnPgo,274267.0,4.0
Thank U,Alanis Morissette,65,0.672,0.616,0.0,-5.764,1.0,0.0258,0.379,2.73e-05,0.0887,0.566,92.094,audio_features,3CVDronuSnhguSUguPoseM,spotify:track:3CVDronuSnhguSUguPoseM,https://api.spotify.com/v1/tracks/3CVDronuSnhguSUguPoseM,https://api.spotify.com/v1/audio-analysis/3CVDronuSnhguSUguPoseM,258773.0,4.0
Sweetest Thing,U2,67,0.524,0.641,0.0,-8.967,1.0,0.0497,0.0437,2.78e-05,0.159,0.482,141.65,audio_features,7ndGFo9nZ108KPgXtfYWCe,spotify:track:7ndGFo9nZ108KPgXtfYWCe,https://api.spotify.com/v1/tracks/7ndGFo9nZ108KPgXtfYWCe,https://api.spotify.com/v1/audio-analysis/7ndGFo9nZ108KPgXtfYWCe,184543.0,4.0
One Week,Barenaked Ladies,70,0.702,0.898,9.0,-6.003,1.0,0.0373,0.00854,0.000154,0.0917,0.731,112.845,audio_features,29hBRadFZf9QTGRHZmxm65,spotify:track:29hBRadFZf9QTGRHZmxm65,https://api.spotify.com/v1/tracks/29hBRadFZf9QTGRHZmxm65,https://api.spotify.com/v1/audio-analysis/29hBRadFZf9QTGRHZmxm65,169760.0,4.0
Save Tonight,Eagle-Eye Cherry,67,0.547,0.693,0.0,-8.786,1.0,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,audio_features,1t2Hq2WIBcZINOEnK6mdJG,spotify:track:1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/tracks/1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/audio-analysis/1t2Hq2WIBcZINOEnK6mdJG,239227.0,4.0
"La Copa de la Vida (La Cancion Oficial de la Copa Mundial, Francia '98) - Spanglish Radio Edit",Ricky Martin,55,0.713,0.938,5.0,-6.032,0.0,0.0481,0.0276,3.21e-05,0.626,0.706,126.974,audio_features,0KnZ3Fgnqjmz4Sl2OA5zwa,spotify:track:0KnZ3Fgnqjmz4Sl2OA5zwa,https://api.spotify.com/v1/tracks/0KnZ3Fgnqjmz4Sl2OA5zwa,https://api.spotify.com/v1/audio-analysis/0KnZ3Fgnqjmz4Sl2OA5zwa,277427.0,4.0
C'est La Vie,B*Witched,65,0.705,0.936,7.0,-5.109,1.0,0.0306,0.0978,0.000124,0.0506,0.938,109.004,audio_features,0P6CPJrNJ1Zt755CQTWg3S,spotify:track:0P6CPJrNJ1Zt755CQTWg3S,https://api.spotify.com/v1/tracks/0P6CPJrNJ1Zt755CQTWg3S,https://api.spotify.com/v1/audio-analysis/0P6CPJrNJ1Zt755CQTWg3S,173693.0,4.0
Viva Forever,Spice Girls,64,0.473,0.698,6.0,-8.133,1.0,0.0349,0.0648,0.231,0.136,0.21,168.817,audio_features,6BPDPcnbDMDf58srVzbfX9,spotify:track:6BPDPcnbDMDf58srVzbfX9,https://api.spotify.com/v1/tracks/6BPDPcnbDMDf58srVzbfX9,https://api.spotify.com/v1/audio-analysis/6BPDPcnbDMDf58srVzbfX9,310667.0,4.0
My All,Mariah Carey,68,0.607,0.317,7.0,-10.244,0.0,0.029,0.732,4.53e-05,0.086,0.111,108.122,audio_features,3RSpK5Y0y5tl25qvssrwJ6,spotify:track:3RSpK5Y0y5tl25qvssrwJ6,https://api.spotify.com/v1/tracks/3RSpK5Y0y5tl25qvssrwJ6,https://api.spotify.com/v1/audio-analysis/3RSpK5Y0y5tl25qvssrwJ6,230933.0,4.0
This Kiss,Faith Hill,69,0.398,0.804,11.0,-5.559,1.0,0.0451,0.175,0.0,0.181,0.709,186.752,audio_features,5EYWGM3Ns3iYew8ws0FatB,spotify:track:5EYWGM3Ns3iYew8ws0FatB,https://api.spotify.com/v1/tracks/5EYWGM3Ns3iYew8ws0FatB,https://api.spotify.com/v1/audio-analysis/5EYWGM3Ns3iYew8ws0FatB,194307.0,4.0
Good Riddance (Time of Your Life),Green Day,77,0.475,0.432,7.0,-7.844,1.0,0.0302,0.183,0.0,0.161,0.648,94.605,audio_features,6ORqU0bHbVCRjXm9AjyHyZ,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,153467.0,4.0
Come With Me - Radio Mix,Nora En Pure,65,0.677,0.758,6.0,-6.523,0.0,0.027,0.00307,0.736,0.22,0.308,119.999,audio_features,1Ht4NJdY8adMsW540P5vG0,spotify:track:1Ht4NJdY8adMsW540P5vG0,https://api.spotify.com/v1/tracks/1Ht4NJdY8adMsW540P5vG0,https://api.spotify.com/v1/audio-analysis/1Ht4NJdY8adMsW540P5vG0,173625.0,4.0
Black Pearl,Sonny Charles And The Checkmates Ltd,39,0.378,0.759,2.0,-6.016,1.0,0.0319,0.813,0.532,0.584,0.804,95.121,audio_features,0I1M0ETI5gHAHe2dwrdrlm,spotify:track:0I1M0ETI5gHAHe2dwrdrlm,https://api.spotify.com/v1/tracks/0I1M0ETI5gHAHe2dwrdrlm,https://api.spotify.com/v1/audio-analysis/0I1M0ETI5gHAHe2dwrdrlm,207227.0,4.0
Intergalactic Love Song,The Diddys & Paige Douglas,43,0.683,0.743,5.0,-7.379,1.0,0.0325,0.706,0.633,0.211,0.883,115.079,audio_features,29pSTaZjWmJtJhJtnxIMaK,spotify:track:29pSTaZjWmJtJhJtnxIMaK,https://api.spotify.com/v1/tracks/29pSTaZjWmJtJhJtnxIMaK,https://api.spotify.com/v1/audio-analysis/29pSTaZjWmJtJhJtnxIMaK,278040.0,4.0
Hard Knock Life (Ghetto Anthem),JAY-Z,68,0.884,0.679,10.0,-5.857,0.0,0.282,0.0957,0.00209,0.0289,0.591,76.993,audio_features,5Tl0HJvynZtKdSUMKbFVVX,spotify:track:5Tl0HJvynZtKdSUMKbFVVX,https://api.spotify.com/v1/tracks/5Tl0HJvynZtKdSUMKbFVVX,https://api.spotify.com/v1/audio-analysis/5Tl0HJvynZtKdSUMKbFVVX,238467.0,4.0
Angels,Robbie Williams,50,0.437,0.586,4.0,-6.708,1.0,0.0274,0.151,3.13e-06,0.0996,0.252,150.14,audio_features,7fH9ZS8gezOtky5bkYHvCN,spotify:track:7fH9ZS8gezOtky5bkYHvCN,https://api.spotify.com/v1/tracks/7fH9ZS8gezOtky5bkYHvCN,https://api.spotify.com/v1/audio-analysis/7fH9ZS8gezOtky5bkYHvCN,265733.0,4.0
Doctor Jones,Aqua,66,0.703,0.8,0.0,-11.645,0.0,0.054,0.145,0.000212,0.0683,0.466,139.968,audio_features,6EBDmMZBQkWrj7jWlGhFU1,spotify:track:6EBDmMZBQkWrj7jWlGhFU1,https://api.spotify.com/v1/tracks/6EBDmMZBQkWrj7jWlGhFU1,https://api.spotify.com/v1/audio-analysis/6EBDmMZBQkWrj7jWlGhFU1,203440.0,4.0
You Get Me So High,The Neighbourhood,83,0.551,0.881,7.0,-6.099,0.0,0.0542,0.186,0.0791,0.152,0.387,88.036,audio_features,7zwn1eykZtZ5LODrf7c0tS,spotify:track:7zwn1eykZtZ5LODrf7c0tS,https://api.spotify.com/v1/tracks/7zwn1eykZtZ5LODrf7c0tS,https://api.spotify.com/v1/audio-analysis/7zwn1eykZtZ5LODrf7c0tS,153000.0,4.0
Too Much,Spice Girls,57,0.333,0.631,2.0,-4.992,1.0,0.0461,0.484,0.0,0.332,0.342,80.14,audio_features,1RQnYh2xw2BPpnzQFbO5r5,spotify:track:1RQnYh2xw2BPpnzQFbO5r5,https://api.spotify.com/v1/tracks/1RQnYh2xw2BPpnzQFbO5r5,https://api.spotify.com/v1/audio-analysis/1RQnYh2xw2BPpnzQFbO5r5,271933.0,4.0
Hands,Jewel,57,0.643,0.495,5.0,-10.176,0.0,0.0292,0.421,0.00123,0.082,0.319,127.219,audio_features,615auKcis6sGDrHk6UTeog,spotify:track:615auKcis6sGDrHk6UTeog,https://api.spotify.com/v1/tracks/615auKcis6sGDrHk6UTeog,https://api.spotify.com/v1/audio-analysis/615auKcis6sGDrHk6UTeog,235000.0,4.0
Turn It Up / Fire It Up - Remix,Busta Rhymes & Busta Rhymes for Flipmode Entertainment,50,0.817,0.84,2.0,-8.598,1.0,0.0923,0.00511,0.000345,0.288,0.89,104.295,audio_features,0Cwn4fq9ysV0PsfSew34bp,spotify:track:0Cwn4fq9ysV0PsfSew34bp,https://api.spotify.com/v1/tracks/0Cwn4fq9ysV0PsfSew34bp,https://api.spotify.com/v1/audio-analysis/0Cwn4fq9ysV0PsfSew34bp,237907.0,4.0
The Way,Fastball,65,0.646,0.882,6.0,-5.648,0.0,0.0346,0.143,9.67e-06,0.335,0.908,120.837,audio_features,7IsEXPk6qqt30FfQv4SZMa,spotify:track:7IsEXPk6qqt30FfQv4SZMa,https://api.spotify.com/v1/tracks/7IsEXPk6qqt30FfQv4SZMa,https://api.spotify.com/v1/audio-analysis/7IsEXPk6qqt30FfQv4SZMa,257093.0,4.0
Music Sounds Better With You,Stardust,71,0.735,0.72,1.0,-7.04,1.0,0.336,0.00105,0.15,0.382,0.364,124.174,audio_features,303ccTay2FiDTZ9fZ2AdBt,spotify:track:303ccTay2FiDTZ9fZ2AdBt,https://api.spotify.com/v1/tracks/303ccTay2FiDTZ9fZ2AdBt,https://api.spotify.com/v1/audio-analysis/303ccTay2FiDTZ9fZ2AdBt,403293.0,4.0
The First Night,Monica,50,0.671,0.766,1.0,-9.218,0.0,0.0634,0.139,0.0,0.26,0.906,152.088,audio_features,5rWzxloNXvbRPhlC1O2b6T,spotify:track:5rWzxloNXvbRPhlC1O2b6T,https://api.spotify.com/v1/tracks/5rWzxloNXvbRPhlC1O2b6T,https://api.spotify.com/v1/audio-analysis/5rWzxloNXvbRPhlC1O2b6T,235573.0,4.0
Millennium,Robbie Williams,59,0.545,0.902,6.0,-5.302,1.0,0.0471,0.0556,0.0,0.196,0.777,91.251,audio_features,1nrackcWUBo87xecPgry2G,spotify:track:1nrackcWUBo87xecPgry2G,https://api.spotify.com/v1/tracks/1nrackcWUBo87xecPgry2G,https://api.spotify.com/v1/audio-analysis/1nrackcWUBo87xecPgry2G,247573.0,4.0
Sex & Candy,Marcy Playground,72,0.67,0.558,2.0,-9.159,1.0,0.0251,0.238,0.0,0.106,0.63,80.511,audio_features,5mkGfmJGFZpwK9nA5amOhv,spotify:track:5mkGfmJGFZpwK9nA5amOhv,https://api.spotify.com/v1/tracks/5mkGfmJGFZpwK9nA5amOhv,https://api.spotify.com/v1/audio-analysis/5mkGfmJGFZpwK9nA5amOhv,173493.0,4.0
Everything's Gonna Be Alright,Sweetbox,47,0.643,0.584,2.0,-9.073,1.0,0.0462,0.253,0.0,0.089,0.589,84.983,audio_features,1ifq3DVpguU02W6Prh5T3u,spotify:track:1ifq3DVpguU02W6Prh5T3u,https://api.spotify.com/v1/tracks/1ifq3DVpguU02W6Prh5T3u,https://api.spotify.com/v1/audio-analysis/1ifq3DVpguU02W6Prh5T3u,194133.0,4.0
Adia,Sarah McLachlan,54,0.526,0.37,3.0,-10.535,1.0,0.025,0.722,0.0,0.157,0.251,76.002,audio_features,0rl84FuazRHYmK72krdmA1,spotify:track:0rl84FuazRHYmK72krdmA1,https://api.spotify.com/v1/tracks/0rl84FuazRHYmK72krdmA1,https://api.spotify.com/v1/audio-analysis/0rl84FuazRHYmK72krdmA1,244667.0,4.0
Nice & Slow - Radio Version,Usher,65,0.819,0.299,5.0,-11.964,0.0,0.122,0.153,0.0,0.3,0.515,121.913,audio_features,5L0KDoZklMgs9GPoonneEl,spotify:track:5L0KDoZklMgs9GPoonneEl,https://api.spotify.com/v1/tracks/5L0KDoZklMgs9GPoonneEl,https://api.spotify.com/v1/audio-analysis/5L0KDoZklMgs9GPoonneEl,227907.0,4.0
Walkin' On The Sun,Smash Mouth,67,0.745,0.972,6.0,-5.598,1.0,0.0316,0.346,0.0,0.148,0.968,123.067,audio_features,4TQeNHx85xcP9YRkvJC6K1,spotify:track:4TQeNHx85xcP9YRkvJC6K1,https://api.spotify.com/v1/tracks/4TQeNHx85xcP9YRkvJC6K1,https://api.spotify.com/v1/audio-analysis/4TQeNHx85xcP9YRkvJC6K1,207787.0,4.0
Are You That Somebody,Aaliyah,69,0.85,0.657,9.0,-7.078,0.0,0.166,0.14,0.0192,0.0939,0.843,137.971,audio_features,3PqAnW2bB5TQnMoBivyFOb,spotify:track:3PqAnW2bB5TQnMoBivyFOb,https://api.spotify.com/v1/tracks/3PqAnW2bB5TQnMoBivyFOb,https://api.spotify.com/v1/audio-analysis/3PqAnW2bB5TQnMoBivyFOb,265667.0,4.0
"No, No, No Pt. 2 (feat. Wyclef Jean)",Destiny's Child & Wyclef Jean,55,0.67,0.582,1.0,-3.574,1.0,0.224,0.3,0.0,0.0845,0.675,181.841,audio_features,5kHgrRO3hMDPehtH9VhYQc,spotify:track:5kHgrRO3hMDPehtH9VhYQc,https://api.spotify.com/v1/tracks/5kHgrRO3hMDPehtH9VhYQc,https://api.spotify.com/v1/audio-analysis/5kHgrRO3hMDPehtH9VhYQc,207467.0,4.0
When the Lights Go Out - Radio Edit,Five & Cutfather & Joe,49,0.854,0.827,5.0,-6.424,1.0,0.0335,0.0636,0.0,0.123,0.961,104.001,audio_features,37giHQffMdB94OqVy4ZBd8,spotify:track:37giHQffMdB94OqVy4ZBd8,https://api.spotify.com/v1/tracks/37giHQffMdB94OqVy4ZBd8,https://api.spotify.com/v1/audio-analysis/37giHQffMdB94OqVy4ZBd8,249600.0,4.0
From This Moment On - Pop On-Tour Version,Shania Twain,69,0.46,0.505,9.0,-5.487,1.0,0.0266,0.42,0.0,0.134,0.22,135.757,audio_features,0vswnzoKvhNkT1ehc0Tt19,spotify:track:0vswnzoKvhNkT1ehc0Tt19,https://api.spotify.com/v1/tracks/0vswnzoKvhNkT1ehc0Tt19,https://api.spotify.com/v1/audio-analysis/0vswnzoKvhNkT1ehc0Tt19,235107.0,4.0
Deeper Underground - Full Version,Jamiroquai,52,0.729,0.705,6.0,-7.313,1.0,0.034,0.0088,0.0083,0.0795,0.607,104.031,audio_features,1mtcRkSZdWWx91aQGunCq0,spotify:track:1mtcRkSZdWWx91aQGunCq0,https://api.spotify.com/v1/tracks/1mtcRkSZdWWx91aQGunCq0,https://api.spotify.com/v1/audio-analysis/1mtcRkSZdWWx91aQGunCq0,286212.0,4.0
How Deep Is Your Love,Dru Hill,61,0.729,0.434,3.0,-9.111,0.0,0.079,0.0473,1.23e-05,0.314,0.743,94.411,audio_features,60NvAO9lx0KmBNAVHIlWN6,spotify:track:60NvAO9lx0KmBNAVHIlWN6,https://api.spotify.com/v1/tracks/60NvAO9lx0KmBNAVHIlWN6,https://api.spotify.com/v1/audio-analysis/60NvAO9lx0KmBNAVHIlWN6,243360.0,4.0
Immortality (feat. Bee Gees),Céline Dion & Bee Gees,64,0.546,0.315,2.0,-11.208,1.0,0.0324,0.601,3.43e-06,0.0795,0.0756,82.951,audio_features,0HuNPrWCyZpCx59pu9ON99,spotify:track:0HuNPrWCyZpCx59pu9ON99,https://api.spotify.com/v1/tracks/0HuNPrWCyZpCx59pu9ON99,https://api.spotify.com/v1/audio-analysis/0HuNPrWCyZpCx59pu9ON99,250893.0,4.0
When You're Gone,Bryan Adams & Melanie C,70,0.546,0.931,0.0,-6.344,1.0,0.0341,0.000299,2.92e-05,0.11,0.643,125.495,audio_features,7p9dd71JR2ucoAuO1Sy0VZ,spotify:track:7p9dd71JR2ucoAuO1Sy0VZ,https://api.spotify.com/v1/tracks/7p9dd71JR2ucoAuO1Sy0VZ,https://api.spotify.com/v1/audio-analysis/7p9dd71JR2ucoAuO1Sy0VZ,204893.0,4.0
Stop,Spice Girls,69,0.722,0.845,2.0,-4.446,0.0,0.0308,0.287,0.0,0.0561,0.965,130.13,audio_features,3FteycP8CaXS1MhjcXekVT,spotify:track:3FteycP8CaXS1MhjcXekVT,https://api.spotify.com/v1/tracks/3FteycP8CaXS1MhjcXekVT,https://api.spotify.com/v1/audio-analysis/3FteycP8CaXS1MhjcXekVT,204754.0,4.0
The Rockafeller Skank,Fatboy Slim,53,0.665,0.991,7.0,-6.725,1.0,0.256,0.0117,0.00392,0.339,0.0676,152.596,audio_features,7mCQK9YB25WZw1saUjfL4e,spotify:track:7mCQK9YB25WZw1saUjfL4e,https://api.spotify.com/v1/tracks/7mCQK9YB25WZw1saUjfL4e,https://api.spotify.com/v1/audio-analysis/7mCQK9YB25WZw1saUjfL4e,413880.0,4.0
Kiss The Rain,Billie Myers,59,0.455,0.682,9.0,-6.996,1.0,0.041,0.00142,4.96e-05,0.162,0.283,177.997,audio_features,4wtHbIS26FOtpjMkaQQ8Zk,spotify:track:4wtHbIS26FOtpjMkaQQ8Zk,https://api.spotify.com/v1/tracks/4wtHbIS26FOtpjMkaQQ8Zk,https://api.spotify.com/v1/audio-analysis/4wtHbIS26FOtpjMkaQQ8Zk,270160.0,4.0
The Power of Good-Bye,Madonna,60,0.534,0.561,5.0,-11.089,0.0,0.0409,0.0442,0.678,0.189,0.219,84.978,audio_features,01VFDkHBNJcCNUjzD3flWg,spotify:track:01VFDkHBNJcCNUjzD3flWg,https://api.spotify.com/v1/tracks/01VFDkHBNJcCNUjzD3flWg,https://api.spotify.com/v1/audio-analysis/01VFDkHBNJcCNUjzD3flWg,250560.0,4.0
God is A DJ,Faithless & David Guetta,60,0.598,0.964,6.0,-4.173,1.0,0.0523,0.0444,0.654,0.234,0.115,126.015,audio_features,4exGSaz6lVTxxZVF1xVD4k,spotify:track:4exGSaz6lVTxxZVF1xVD4k,https://api.spotify.com/v1/tracks/4exGSaz6lVTxxZVF1xVD4k,https://api.spotify.com/v1/audio-analysis/4exGSaz6lVTxxZVF1xVD4k,155000.0,4.0
Just The Two Of Us,Will Smith,52,0.805,0.638,1.0,-5.864,1.0,0.0806,0.142,0.0,0.322,0.644,94.52,audio_features,01F8B0dhzGdWvmcSO6vUdi,spotify:track:01F8B0dhzGdWvmcSO6vUdi,https://api.spotify.com/v1/tracks/01F8B0dhzGdWvmcSO6vUdi,https://api.spotify.com/v1/audio-analysis/01F8B0dhzGdWvmcSO6vUdi,315507.0,4.0
Rollercoaster,B*Witched,42,0.669,0.764,2.0,-4.501,1.0,0.0303,0.0802,0.0,0.271,0.752,106.981,audio_features,4XQgdczvOapXHBiMc5ovlo,spotify:track:4XQgdczvOapXHBiMc5ovlo,https://api.spotify.com/v1/tracks/4XQgdczvOapXHBiMc5ovlo,https://api.spotify.com/v1/audio-analysis/4XQgdczvOapXHBiMc5ovlo,204920.0,4.0
Celebrity Skin,Hole,70,0.438,0.905,9.0,-6.161,1.0,0.0419,9.44e-06,5.4e-05,0.363,0.723,134.163,audio_features,2V4Bc2I962j7acQj1N0PiQ,spotify:track:2V4Bc2I962j7acQj1N0PiQ,https://api.spotify.com/v1/tracks/2V4Bc2I962j7acQj1N0PiQ,https://api.spotify.com/v1/audio-analysis/2V4Bc2I962j7acQj1N0PiQ,162667.0,4.0
My Father's Eyes - 2015 Remaster,Eric Clapton,55,0.807,0.571,4.0,-6.177,1.0,0.0332,0.00797,0.00028,0.337,0.811,93.008,audio_features,7aAkwqs3Yp94iIiPRRD7QA,spotify:track:7aAkwqs3Yp94iIiPRRD7QA,https://api.spotify.com/v1/tracks/7aAkwqs3Yp94iIiPRRD7QA,https://api.spotify.com/v1/audio-analysis/7aAkwqs3Yp94iIiPRRD7QA,323053.0,4.0
I Get Lonely,Janet Jackson,32,0.774,0.496,7.0,-8.144,0.0,0.0498,0.186,0.0,0.542,0.452,125.137,audio_features,1kapHFJy8WfdEjWSIgAwBa,spotify:track:1kapHFJy8WfdEjWSIgAwBa,https://api.spotify.com/v1/tracks/1kapHFJy8WfdEjWSIgAwBa,https://api.spotify.com/v1/audio-analysis/1kapHFJy8WfdEjWSIgAwBa,317560.0,4.0
9Pm (Till I Come),ATB,64,0.672,0.941,9.0,-6.427,0.0,0.0494,0.0276,0.926,0.149,0.754,130.218,audio_features,1CgbwsrNDlFrRuk2ebQ7zr,spotify:track:1CgbwsrNDlFrRuk2ebQ7zr,https://api.spotify.com/v1/tracks/1CgbwsrNDlFrRuk2ebQ7zr,https://api.spotify.com/v1/audio-analysis/1CgbwsrNDlFrRuk2ebQ7zr,193880.0,4.0
You Make Me Wanna...,Usher,68,0.761,0.639,5.0,-7.577,0.0,0.0539,0.0359,0.0,0.0945,0.922,164.088,audio_features,47TqCCnEliDp8NRDyIQoQq,spotify:track:47TqCCnEliDp8NRDyIQoQq,https://api.spotify.com/v1/tracks/47TqCCnEliDp8NRDyIQoQq,https://api.spotify.com/v1/audio-analysis/47TqCCnEliDp8NRDyIQoQq,219120.0,4.0
Jumper - 1998 Edit,Third Eye Blind,68,0.599,0.543,0.0,-9.226,1.0,0.0302,0.0129,0.00204,0.291,0.624,91.105,audio_features,3354J49VpkbZJho7Ztdzpw,spotify:track:3354J49VpkbZJho7Ztdzpw,https://api.spotify.com/v1/tracks/3354J49VpkbZJho7Ztdzpw,https://api.spotify.com/v1/audio-analysis/3354J49VpkbZJho7Ztdzpw,272973.0,4.0
Gone Till November (feat. The New York Philharmonic Orchestra),Wyclef Jean & New York Philharmonic,49,0.677,0.503,4.0,-9.027,1.0,0.0867,0.0899,1.48e-05,0.182,0.417,85.926,audio_features,0jOXmNowR2j1hVpZMqnz9P,spotify:track:0jOXmNowR2j1hVpZMqnz9P,https://api.spotify.com/v1/tracks/0jOXmNowR2j1hVpZMqnz9P,https://api.spotify.com/v1/audio-analysis/0jOXmNowR2j1hVpZMqnz9P,207467.0,4.0
I Don't Want to Wait,Paula Cole,64,0.41,0.468,11.0,-8.177,1.0,0.0553,0.298,1.19e-05,0.0426,0.475,177.508,audio_features,5MDQNJ7SZTytJwCbWKqJDL,spotify:track:5MDQNJ7SZTytJwCbWKqJDL,https://api.spotify.com/v1/tracks/5MDQNJ7SZTytJwCbWKqJDL,https://api.spotify.com/v1/audio-analysis/5MDQNJ7SZTytJwCbWKqJDL,320027.0,4.0
Because Of You,98º,50,0.731,0.595,0.0,-7.566,1.0,0.0271,0.302,0.0,0.107,0.495,104.499,audio_features,4NCw4yDSGuGSpAxmZNCmTN,spotify:track:4NCw4yDSGuGSpAxmZNCmTN,https://api.spotify.com/v1/tracks/4NCw4yDSGuGSpAxmZNCmTN,https://api.spotify.com/v1/audio-analysis/4NCw4yDSGuGSpAxmZNCmTN,296040.0,4.0
Brimful Of Asha - Norman Cook Remix Single Version,Cornershop,49,0.662,0.948,11.0,-3.007,1.0,0.0586,0.181,0.0,0.118,0.934,125.663,audio_features,6gbdLLUhocAjThL3GvV6Lx,spotify:track:6gbdLLUhocAjThL3GvV6Lx,https://api.spotify.com/v1/tracks/6gbdLLUhocAjThL3GvV6Lx,https://api.spotify.com/v1/audio-analysis/6gbdLLUhocAjThL3GvV6Lx,240933.0,4.0
Cherish (Re-Visited),Pappa Bear & Jan van der Toorn,34,0.675,0.752,11.0,-7.831,0.0,0.0258,0.206,0.0,0.0601,0.648,96.001,audio_features,3ZKBXbe6uSOwraopALNEfA,spotify:track:3ZKBXbe6uSOwraopALNEfA,https://api.spotify.com/v1/tracks/3ZKBXbe6uSOwraopALNEfA,https://api.spotify.com/v1/audio-analysis/3ZKBXbe6uSOwraopALNEfA,258071.0,4.0
All Around The World - Remastered,Oasis,53,0.33,0.814,9.0,-3.138,1.0,0.0506,0.155,0.000291,0.701,0.297,82.131,audio_features,6ZYgoD3c2aE4dD3yVFWV51,spotify:track:6ZYgoD3c2aE4dD3yVFWV51,https://api.spotify.com/v1/tracks/6ZYgoD3c2aE4dD3yVFWV51,https://api.spotify.com/v1/audio-analysis/6ZYgoD3c2aE4dD3yVFWV51,559200.0,4.0
All 'Bout the Money,Meja,26,0.703,0.831,9.0,-6.517,1.0,0.0442,0.0513,0.00211,0.137,0.533,102.11,audio_features,0rYiRqCAEbLHf1pCryJU9q,spotify:track:0rYiRqCAEbLHf1pCryJU9q,https://api.spotify.com/v1/tracks/0rYiRqCAEbLHf1pCryJU9q,https://api.spotify.com/v1/audio-analysis/0rYiRqCAEbLHf1pCryJU9q,172000.0,4.0
If You Tolerate This Your Children Will Be Next,The Camden Towners,0,0.425,0.769,0.0,-5.302,1.0,0.0298,0.101,8.91e-06,0.64,0.338,95.961,audio_features,5pjFgdPEbhFv8oAu7fE0gp,spotify:track:5pjFgdPEbhFv8oAu7fE0gp,https://api.spotify.com/v1/tracks/5pjFgdPEbhFv8oAu7fE0gp,https://api.spotify.com/v1/audio-analysis/5pjFgdPEbhFv8oAu7fE0gp,284001.0,4.0
"Take Me There - From ""The Rugrats Movie"" Soundtrack",Blackstreet & Mýa & Mase,48,0.401,0.872,0.0,-4.91,1.0,0.117,0.215,0.00104,0.292,0.642,78.443,audio_features,4TQOC2AhsD96oPxAC6NB6w,spotify:track:4TQOC2AhsD96oPxAC6NB6w,https://api.spotify.com/v1/tracks/4TQOC2AhsD96oPxAC6NB6w,https://api.spotify.com/v1/audio-analysis/4TQOC2AhsD96oPxAC6NB6w,243000.0,3.0
