song,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
Can't Stop the Music - Originally Performed By Village People,B the Star,0,0.652,0.626,0,-9.451,1,0.0311,0.00615,0.00301,0.194,0.82,133.015,audio_features,01Su6W0ZMbVH8wDBmPVXrG,spotify:track:01Su6W0ZMbVH8wDBmPVXrG,https://api.spotify.com/v1/tracks/01Su6W0ZMbVH8wDBmPVXrG,https://api.spotify.com/v1/audio-analysis/01Su6W0ZMbVH8wDBmPVXrG,220762,4,
Dreamin',Cliff Richard,31,0.642,0.776,11,-10.026,1,0.0272,0.0255,0.00066,0.177,0.876,134.374,audio_features,61iObLkVe5H3qhBHHbHD6x,spotify:track:61iObLkVe5H3qhBHHbHD6x,https://api.spotify.com/v1/tracks/61iObLkVe5H3qhBHHbHD6x,https://api.spotify.com/v1/audio-analysis/61iObLkVe5H3qhBHHbHD6x,217667,4,
With You I'm Born Again,Billy Preston & Syreeta,48,0.325,0.343,10,-10.633,1,0.034,0.838,7.18e-05,0.121,0.327,81.274,audio_features,3y1t8LTCLlCfwIHDC7b0dq,spotify:track:3y1t8LTCLlCfwIHDC7b0dq,https://api.spotify.com/v1/tracks/3y1t8LTCLlCfwIHDC7b0dq,https://api.spotify.com/v1/audio-analysis/3y1t8LTCLlCfwIHDC7b0dq,220023,3,
Stomp! - Single Version,The Brothers Johnson,62,0.859,0.782,10,-8.344,1,0.0369,0.154,0.0297,0.0693,0.931,119.518,audio_features,3EG65y2LtxWjfydabHdItb,spotify:track:3EG65y2LtxWjfydabHdItb,https://api.spotify.com/v1/tracks/3EG65y2LtxWjfydabHdItb,https://api.spotify.com/v1/audio-analysis/3EG65y2LtxWjfydabHdItb,247133,4,
He's so Shy,The Pointer Sisters,57,0.871,0.736,0,-7.896,0,0.0675,0.22,0.000725,0.0894,0.967,115.149,audio_features,6R9NqD0WX9sJYs6PbA5onu,spotify:track:6R9NqD0WX9sJYs6PbA5onu,https://api.spotify.com/v1/tracks/6R9NqD0WX9sJYs6PbA5onu,https://api.spotify.com/v1/audio-analysis/6R9NqD0WX9sJYs6PbA5onu,218320,4,
Rock with You - Single Version,Michael Jackson,76,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,audio_features,7oOOI85fVQvVnK5ynNMdW7,spotify:track:7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/tracks/7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/audio-analysis/7oOOI85fVQvVnK5ynNMdW7,220627,4,
Feels Like I'm in Love,Kelly Marie,55,0.716,0.758,0,-9.395,1,0.0271,0.0569,0.00515,0.353,0.857,120.774,audio_features,3Swc1delyFn1fwPDkInUhC,spotify:track:3Swc1delyFn1fwPDkInUhC,https://api.spotify.com/v1/tracks/3Swc1delyFn1fwPDkInUhC,https://api.spotify.com/v1/audio-analysis/3Swc1delyFn1fwPDkInUhC,256667,4,
Feels Like I'm in Love,Kelly Marie,55,0.716,0.758,0,-9.395,1,0.0271,0.0569,0.00515,0.353,0.857,120.774,audio_features,3Swc1delyFn1fwPDkInUhC,spotify:track:3Swc1delyFn1fwPDkInUhC,https://api.spotify.com/v1/tracks/3Swc1delyFn1fwPDkInUhC,https://api.spotify.com/v1/audio-analysis/3Swc1delyFn1fwPDkInUhC,256667,4,
Could You Be Loved,Bob Marley & The Wailers,79,0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,audio_features,5O4erNlJ74PIF6kGol1ZrC,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000,4,
And the Beat Goes On,The Whispers,53,0.793,0.643,11,-7.345,0,0.106,0.134,0.00246,0.0361,0.963,114.894,audio_features,7oQ1wkBmYSBEC2x7U08dvn,spotify:track:7oQ1wkBmYSBEC2x7U08dvn,https://api.spotify.com/v1/tracks/7oQ1wkBmYSBEC2x7U08dvn,https://api.spotify.com/v1/audio-analysis/7oQ1wkBmYSBEC2x7U08dvn,454253,4,
The Wanderer,Donna Summer,31,0.783,0.631,5,-12.06,1,0.0489,0.351,0.0131,0.152,0.77,137.179,audio_features,2tD4VPcIx0QPXphgKc73Gz,spotify:track:2tD4VPcIx0QPXphgKc73Gz,https://api.spotify.com/v1/tracks/2tD4VPcIx0QPXphgKc73Gz,https://api.spotify.com/v1/audio-analysis/2tD4VPcIx0QPXphgKc73Gz,227173,4,
The Wanderer,Donna Summer,31,0.783,0.631,5,-12.06,1,0.0489,0.351,0.0131,0.152,0.77,137.179,audio_features,2tD4VPcIx0QPXphgKc73Gz,spotify:track:2tD4VPcIx0QPXphgKc73Gz,https://api.spotify.com/v1/tracks/2tD4VPcIx0QPXphgKc73Gz,https://api.spotify.com/v1/audio-analysis/2tD4VPcIx0QPXphgKc73Gz,227173,4,
The Wanderer,Donna Summer,31,0.783,0.631,5,-12.06,1,0.0489,0.351,0.0131,0.152,0.77,137.179,audio_features,2tD4VPcIx0QPXphgKc73Gz,spotify:track:2tD4VPcIx0QPXphgKc73Gz,https://api.spotify.com/v1/tracks/2tD4VPcIx0QPXphgKc73Gz,https://api.spotify.com/v1/audio-analysis/2tD4VPcIx0QPXphgKc73Gz,227173,4,
The Wanderer,Donna Summer,31,0.783,0.631,5,-12.06,1,0.0489,0.351,0.0131,0.152,0.77,137.179,audio_features,2tD4VPcIx0QPXphgKc73Gz,spotify:track:2tD4VPcIx0QPXphgKc73Gz,https://api.spotify.com/v1/tracks/2tD4VPcIx0QPXphgKc73Gz,https://api.spotify.com/v1/audio-analysis/2tD4VPcIx0QPXphgKc73Gz,227173,4,
Cruisin',Smokey Robinson,63,0.498,0.63,6,-5.808,0,0.0276,0.416,0,0.238,0.822,169.115,audio_features,2gliw3L0oa4w8LqaHploje,spotify:track:2gliw3L0oa4w8LqaHploje,https://api.spotify.com/v1/tracks/2gliw3L0oa4w8LqaHploje,https://api.spotify.com/v1/audio-analysis/2gliw3L0oa4w8LqaHploje,352920,4,
Cruisin',Smokey Robinson,63,0.498,0.63,6,-5.808,0,0.0276,0.416,0,0.238,0.822,169.115,audio_features,2gliw3L0oa4w8LqaHploje,spotify:track:2gliw3L0oa4w8LqaHploje,https://api.spotify.com/v1/tracks/2gliw3L0oa4w8LqaHploje,https://api.spotify.com/v1/audio-analysis/2gliw3L0oa4w8LqaHploje,352920,4,
Santa Maria,Roland Kaiser,55,0.669,0.566,10,-12.388,1,0.0288,0.329,0,0.192,0.708,111.395,audio_features,7yUv6nCxiV1pEa5MdybU5b,spotify:track:7yUv6nCxiV1pEa5MdybU5b,https://api.spotify.com/v1/tracks/7yUv6nCxiV1pEa5MdybU5b,https://api.spotify.com/v1/audio-analysis/7yUv6nCxiV1pEa5MdybU5b,243480,4,
Sara,Fleetwood Mac,62,0.741,0.388,10,-16.693,1,0.031,0.384,0.0235,0.0933,0.589,126.819,audio_features,0q1exbzIDRxqJ6VUKH3seg,spotify:track:0q1exbzIDRxqJ6VUKH3seg,https://api.spotify.com/v1/tracks/0q1exbzIDRxqJ6VUKH3seg,https://api.spotify.com/v1/audio-analysis/0q1exbzIDRxqJ6VUKH3seg,382373,4,
Sara,Fleetwood Mac,62,0.741,0.388,10,-16.693,1,0.031,0.384,0.0235,0.0933,0.589,126.819,audio_features,0q1exbzIDRxqJ6VUKH3seg,spotify:track:0q1exbzIDRxqJ6VUKH3seg,https://api.spotify.com/v1/tracks/0q1exbzIDRxqJ6VUKH3seg,https://api.spotify.com/v1/audio-analysis/0q1exbzIDRxqJ6VUKH3seg,382373,4,
Weekend,Earth & Fire,53,0.866,0.572,9,-11.164,0,0.0374,0.366,0.00036,0.13,0.559,121.751,audio_features,1bZr5vH0cfmKu5ODpD0DEO,spotify:track:1bZr5vH0cfmKu5ODpD0DEO,https://api.spotify.com/v1/tracks/1bZr5vH0cfmKu5ODpD0DEO,https://api.spotify.com/v1/audio-analysis/1bZr5vH0cfmKu5ODpD0DEO,214907,4,
Into The Night,Benny Mardones,59,0.435,0.69,0,-6.635,0,0.0388,0.463,0,0.104,0.51,163.486,audio_features,0rhyBUAgNXwdyvGVXSrLzc,spotify:track:0rhyBUAgNXwdyvGVXSrLzc,https://api.spotify.com/v1/tracks/0rhyBUAgNXwdyvGVXSrLzc,https://api.spotify.com/v1/audio-analysis/0rhyBUAgNXwdyvGVXSrLzc,271800,4,
Special Lady,"Ray, Goodman & Brown",42,0.551,0.447,9,-12.293,1,0.0401,0.463,3.73e-06,0.189,0.558,84.175,audio_features,570KJytRkVHTIocq1qomWF,spotify:track:570KJytRkVHTIocq1qomWF,https://api.spotify.com/v1/tracks/570KJytRkVHTIocq1qomWF,https://api.spotify.com/v1/audio-analysis/570KJytRkVHTIocq1qomWF,252800,4,
Him,Rupert Holmes,54,0.718,0.436,4,-13.524,1,0.032,0.339,0,0.0504,0.962,109.437,audio_features,5rMthFHPxRDi4Uxg06iK6H,spotify:track:5rMthFHPxRDi4Uxg06iK6H,https://api.spotify.com/v1/tracks/5rMthFHPxRDi4Uxg06iK6H,https://api.spotify.com/v1/audio-analysis/5rMthFHPxRDi4Uxg06iK6H,246293,4,
All Out of Love,Air Supply,69,0.513,0.262,0,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.357,108.383,audio_features,7dQC53NiYOY9gKg3Qsu2Bs,spotify:track:7dQC53NiYOY9gKg3Qsu2Bs,https://api.spotify.com/v1/tracks/7dQC53NiYOY9gKg3Qsu2Bs,https://api.spotify.com/v1/audio-analysis/7dQC53NiYOY9gKg3Qsu2Bs,243000,4,
Against The Wind,Bob Seger,68,0.674,0.771,7,-5.612,1,0.0246,0.28,0.0318,0.133,0.718,109.618,audio_features,1SWmFiFSIBoDbQJjNKC7SR,spotify:track:1SWmFiFSIBoDbQJjNKC7SR,https://api.spotify.com/v1/tracks/1SWmFiFSIBoDbQJjNKC7SR,https://api.spotify.com/v1/audio-analysis/1SWmFiFSIBoDbQJjNKC7SR,333720,4,
Shining Star,The Manhattans,55,0.612,0.329,4,-13.038,1,0.0365,0.0633,0,0.0658,0.572,74.046,audio_features,0np4arBSp4ZBOfXGZhXQ4I,spotify:track:0np4arBSp4ZBOfXGZhXQ4I,https://api.spotify.com/v1/tracks/0np4arBSp4ZBOfXGZhXQ4I,https://api.spotify.com/v1/audio-analysis/0np4arBSp4ZBOfXGZhXQ4I,281853,4,
Shining Star,The Manhattans,55,0.612,0.329,4,-13.038,1,0.0365,0.0633,0,0.0658,0.572,74.046,audio_features,0np4arBSp4ZBOfXGZhXQ4I,spotify:track:0np4arBSp4ZBOfXGZhXQ4I,https://api.spotify.com/v1/tracks/0np4arBSp4ZBOfXGZhXQ4I,https://api.spotify.com/v1/audio-analysis/0np4arBSp4ZBOfXGZhXQ4I,281853,4,
Fashion - 2017 Remaster,David Bowie,52,0.855,0.723,0,-9.508,1,0.0378,0.549,0.144,0.083,0.962,109.235,audio_features,1MMYuuvnD3O9Sn90gDabv9,spotify:track:1MMYuuvnD3O9Sn90gDabv9,https://api.spotify.com/v1/tracks/1MMYuuvnD3O9Sn90gDabv9,https://api.spotify.com/v1/audio-analysis/1MMYuuvnD3O9Sn90gDabv9,290480,4,
Fashion - 2017 Remaster,David Bowie,52,0.855,0.723,0,-9.508,1,0.0378,0.549,0.144,0.083,0.962,109.235,audio_features,1MMYuuvnD3O9Sn90gDabv9,spotify:track:1MMYuuvnD3O9Sn90gDabv9,https://api.spotify.com/v1/tracks/1MMYuuvnD3O9Sn90gDabv9,https://api.spotify.com/v1/audio-analysis/1MMYuuvnD3O9Sn90gDabv9,290480,4,
Santa Maria (feat. Roland Kaiser),Oliver Onions & Roland Kaiser,9,0.727,0.663,7,-5.805,1,0.0319,0.0941,0.000327,0.0977,0.578,105.013,audio_features,3HvpPVkre9rEyDYw6fcS6U,spotify:track:3HvpPVkre9rEyDYw6fcS6U,https://api.spotify.com/v1/tracks/3HvpPVkre9rEyDYw6fcS6U,https://api.spotify.com/v1/audio-analysis/3HvpPVkre9rEyDYw6fcS6U,241653,4,
Babooshka - 2018 Remaster,Kate Bush,67,0.49,0.362,5,-12.047,0,0.0382,0.762,1.14e-05,0.0671,0.292,108.866,audio_features,6VpNGCU2ig4NQmsLfALdJU,spotify:track:6VpNGCU2ig4NQmsLfALdJU,https://api.spotify.com/v1/tracks/6VpNGCU2ig4NQmsLfALdJU,https://api.spotify.com/v1/audio-analysis/6VpNGCU2ig4NQmsLfALdJU,199227,4,
Hit Me With Your Best Shot,Pat Benatar,73,0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,audio_features,0vOkmmJEtjuFZDzrQSFzEE,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,171267,4,
I'm Coming Out,Diana Ross,71,0.72,0.828,5,-9.211,1,0.0462,0.185,0.429,0.0839,0.768,110.071,audio_features,3SnGymj6ijE2iuUfWxLo1q,spotify:track:3SnGymj6ijE2iuUfWxLo1q,https://api.spotify.com/v1/tracks/3SnGymj6ijE2iuUfWxLo1q,https://api.spotify.com/v1/audio-analysis/3SnGymj6ijE2iuUfWxLo1q,323347,4,
Games Without Frontiers,Peter Gabriel,45,0.738,0.717,6,-9.623,1,0.0545,0.326,3.79e-05,0.133,0.915,95.949,audio_features,4TVnzZW8dIPjMjg5e8gKhH,spotify:track:4TVnzZW8dIPjMjg5e8gKhH,https://api.spotify.com/v1/tracks/4TVnzZW8dIPjMjg5e8gKhH,https://api.spotify.com/v1/audio-analysis/4TVnzZW8dIPjMjg5e8gKhH,246973,4,
I'm in the Mood for Dancing,The Nolans,58,0.451,0.73,9,-9.828,1,0.0483,0.373,4.4e-06,0.439,0.879,210.654,audio_features,4aGVpNl4csfQ2W1i4Ao40q,spotify:track:4aGVpNl4csfQ2W1i4Ao40q,https://api.spotify.com/v1/tracks/4aGVpNl4csfQ2W1i4Ao40q,https://api.spotify.com/v1/audio-analysis/4aGVpNl4csfQ2W1i4Ao40q,198600,4,
Ride Like the Wind,Christopher Cross,68,0.669,0.707,0,-13.66,0,0.0478,0.347,0.000716,0.0997,0.806,124.335,audio_features,7gUMShP1l20tC0xf17Zplk,spotify:track:7gUMShP1l20tC0xf17Zplk,https://api.spotify.com/v1/tracks/7gUMShP1l20tC0xf17Zplk,https://api.spotify.com/v1/audio-analysis/7gUMShP1l20tC0xf17Zplk,275507,4,
She's Out of My Life - Single Version,Michael Jackson,57,0.293,0.0348,4,-23.92,1,0.0414,0.962,0.000212,0.105,0.101,130.959,audio_features,6NGsHLZYGVAkXTFr75WWnn,spotify:track:6NGsHLZYGVAkXTFr75WWnn,https://api.spotify.com/v1/tracks/6NGsHLZYGVAkXTFr75WWnn,https://api.spotify.com/v1/audio-analysis/6NGsHLZYGVAkXTFr75WWnn,218267,4,
Let's Get Serious,Jermaine Jackson,34,0.744,0.841,10,-10.165,0,0.0477,0.0814,1.14e-05,0.204,0.964,109.573,audio_features,3UB2w0dNDycNWK1NfkC8aM,spotify:track:3UB2w0dNDycNWK1NfkC8aM,https://api.spotify.com/v1/tracks/3UB2w0dNDycNWK1NfkC8aM,https://api.spotify.com/v1/audio-analysis/3UB2w0dNDycNWK1NfkC8aM,477267,4,
I'm Alive,Electric Light Orchestra,36,0.56,0.662,2,-7.416,1,0.0344,0.208,4.06e-05,0.253,0.624,128.075,audio_features,6jbuhSdZ5l8WDO88xJLt3T,spotify:track:6jbuhSdZ5l8WDO88xJLt3T,https://api.spotify.com/v1/tracks/6jbuhSdZ5l8WDO88xJLt3T,https://api.spotify.com/v1/audio-analysis/6jbuhSdZ5l8WDO88xJLt3T,226693,4,
On the Road Again - Live,Willie Nelson,53,0.709,0.729,4,-8.567,1,0.0454,0.588,0.0757,0.816,0.763,111.138,audio_features,74ft1k0SgskENu7H61ZXdB,spotify:track:74ft1k0SgskENu7H61ZXdB,https://api.spotify.com/v1/tracks/74ft1k0SgskENu7H61ZXdB,https://api.spotify.com/v1/audio-analysis/74ft1k0SgskENu7H61ZXdB,152707,4,
You May Be Right,Billy Joel,65,0.567,0.945,9,-7.243,1,0.0458,0.175,2.6e-06,0.35,0.961,150.792,audio_features,7gMOe0gXYcELUoVugfMmHP,spotify:track:7gMOe0gXYcELUoVugfMmHP,https://api.spotify.com/v1/tracks/7gMOe0gXYcELUoVugfMmHP,https://api.spotify.com/v1/audio-analysis/7gMOe0gXYcELUoVugfMmHP,253200,4,
Late in the Evening,Paul Simon,60,0.72,0.88,5,-8.988,1,0.0406,0.199,0.0246,0.0865,0.961,118.623,audio_features,2h23bjG8B3bcD47HBu6bHG,spotify:track:2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/tracks/2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/audio-analysis/2h23bjG8B3bcD47HBu6bHG,242707,4,
Late in the Evening,Paul Simon,60,0.72,0.88,5,-8.988,1,0.0406,0.199,0.0246,0.0865,0.961,118.623,audio_features,2h23bjG8B3bcD47HBu6bHG,spotify:track:2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/tracks/2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/audio-analysis/2h23bjG8B3bcD47HBu6bHG,242707,4,
Late in the Evening,Paul Simon,60,0.72,0.88,5,-8.988,1,0.0406,0.199,0.0246,0.0865,0.961,118.623,audio_features,2h23bjG8B3bcD47HBu6bHG,spotify:track:2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/tracks/2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/audio-analysis/2h23bjG8B3bcD47HBu6bHG,242707,4,
Late in the Evening,Paul Simon,60,0.72,0.88,5,-8.988,1,0.0406,0.199,0.0246,0.0865,0.961,118.623,audio_features,2h23bjG8B3bcD47HBu6bHG,spotify:track:2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/tracks/2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/audio-analysis/2h23bjG8B3bcD47HBu6bHG,242707,4,
Late in the Evening,Paul Simon,60,0.72,0.88,5,-8.988,1,0.0406,0.199,0.0246,0.0865,0.961,118.623,audio_features,2h23bjG8B3bcD47HBu6bHG,spotify:track:2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/tracks/2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/audio-analysis/2h23bjG8B3bcD47HBu6bHG,242707,4,
I Will Survive - Single Version,Gloria Gaynor,68,0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669,audio_features,7cv28LXcjAC3GsXbUvXKbX,spotify:track:7cv28LXcjAC3GsXbUvXKbX,https://api.spotify.com/v1/tracks/7cv28LXcjAC3GsXbUvXKbX,https://api.spotify.com/v1/audio-analysis/7cv28LXcjAC3GsXbUvXKbX,198066,4,
I Will Survive - Single Version,Gloria Gaynor,68,0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669,audio_features,7cv28LXcjAC3GsXbUvXKbX,spotify:track:7cv28LXcjAC3GsXbUvXKbX,https://api.spotify.com/v1/tracks/7cv28LXcjAC3GsXbUvXKbX,https://api.spotify.com/v1/audio-analysis/7cv28LXcjAC3GsXbUvXKbX,198066,4,
Tragedy,Bee Gees,66,0.665,0.532,2,-10.793,1,0.0277,0.0889,0.0109,0.296,0.81,117.955,audio_features,6UXXeFqMBGiqjkzQzkMT3E,spotify:track:6UXXeFqMBGiqjkzQzkMT3E,https://api.spotify.com/v1/tracks/6UXXeFqMBGiqjkzQzkMT3E,https://api.spotify.com/v1/audio-analysis/6UXXeFqMBGiqjkzQzkMT3E,303333,4,
Hot Stuff,Donna Summer,67,0.823,0.743,0,-13.98,1,0.0316,0.00559,0.0306,0.0707,0.966,120.471,audio_features,2zMJN9JvDlvGP4jB03l1Bz,spotify:track:2zMJN9JvDlvGP4jB03l1Bz,https://api.spotify.com/v1/tracks/2zMJN9JvDlvGP4jB03l1Bz,https://api.spotify.com/v1/audio-analysis/2zMJN9JvDlvGP4jB03l1Bz,314760,4,
Born to Be Alive - The Original,Patrick Hernandez,73,0.704,0.868,2,-5.808,1,0.0315,0.0834,0,0.206,0.808,131.468,audio_features,3XIEWK1V9n25PS9Vb6axj5,spotify:track:3XIEWK1V9n25PS9Vb6axj5,https://api.spotify.com/v1/tracks/3XIEWK1V9n25PS9Vb6axj5,https://api.spotify.com/v1/audio-analysis/3XIEWK1V9n25PS9Vb6axj5,188133,4,
Born to Be Alive - The Original,Patrick Hernandez,73,0.704,0.868,2,-5.808,1,0.0315,0.0834,0,0.206,0.808,131.468,audio_features,3XIEWK1V9n25PS9Vb6axj5,spotify:track:3XIEWK1V9n25PS9Vb6axj5,https://api.spotify.com/v1/tracks/3XIEWK1V9n25PS9Vb6axj5,https://api.spotify.com/v1/audio-analysis/3XIEWK1V9n25PS9Vb6axj5,188133,4,
My Sharona,The Knack,76,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,audio_features,1HOMkjp0nHMaTnfAkslCQj,spotify:track:1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/tracks/1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/audio-analysis/1HOMkjp0nHMaTnfAkslCQj,295400,4,
Too Much Heaven,Bee Gees,68,0.495,0.439,6,-13.212,1,0.0467,0.44,8.88e-05,0.725,0.353,165.922,audio_features,6T5GTy1l6dRmagqpNPjdoc,spotify:track:6T5GTy1l6dRmagqpNPjdoc,https://api.spotify.com/v1/tracks/6T5GTy1l6dRmagqpNPjdoc,https://api.spotify.com/v1/audio-analysis/6T5GTy1l6dRmagqpNPjdoc,296000,4,
Do Ya Think I'm Sexy,Rod Stewart,59,0.716,0.465,2,-15.205,0,0.0307,0.0107,0.000667,0.099,0.877,112.087,audio_features,3wsPg2KrRYZFi0inIFa41x,spotify:track:3wsPg2KrRYZFi0inIFa41x,https://api.spotify.com/v1/tracks/3wsPg2KrRYZFi0inIFa41x,https://api.spotify.com/v1/audio-analysis/3wsPg2KrRYZFi0inIFa41x,325813,4,
Ring My Bell,Anita Ward,62,0.781,0.556,5,-13.067,0,0.0611,0.0661,0.0907,0.0339,0.968,125.999,audio_features,7GK2KVYH8FrTC9zehmjVMd,spotify:track:7GK2KVYH8FrTC9zehmjVMd,https://api.spotify.com/v1/tracks/7GK2KVYH8FrTC9zehmjVMd,https://api.spotify.com/v1/audio-analysis/7GK2KVYH8FrTC9zehmjVMd,491933,4,
Don't Stop 'Til You Get Enough,Michael Jackson,76,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,audio_features,46eu3SBuFCXWsPT39Yg3tJ,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,https://api.spotify.com/v1/tracks/46eu3SBuFCXWsPT39Yg3tJ,https://api.spotify.com/v1/audio-analysis/46eu3SBuFCXWsPT39Yg3tJ,365467,4,
Knock On Wood,Amii Stewart,57,0.689,0.805,2,-11.199,1,0.0429,0.0019,8.23e-05,0.0683,0.914,140.791,audio_features,6120uJUyg6QDzaAJUosTx5,spotify:track:6120uJUyg6QDzaAJUosTx5,https://api.spotify.com/v1/tracks/6120uJUyg6QDzaAJUosTx5,https://api.spotify.com/v1/audio-analysis/6120uJUyg6QDzaAJUosTx5,250520,4,
We Don't Talk Anymore - 2001 Remaster,Cliff Richard,58,0.746,0.703,0,-7.853,1,0.0291,0.0014,0.00414,0.066,0.733,111.569,audio_features,3Ug96zKa29P3vICEEcYajZ,spotify:track:3Ug96zKa29P3vICEEcYajZ,https://api.spotify.com/v1/tracks/3Ug96zKa29P3vICEEcYajZ,https://api.spotify.com/v1/audio-analysis/3Ug96zKa29P3vICEEcYajZ,257160,4,
We Don't Talk Anymore - 2001 Remaster,Cliff Richard,58,0.746,0.703,0,-7.853,1,0.0291,0.0014,0.00414,0.066,0.733,111.569,audio_features,3Ug96zKa29P3vICEEcYajZ,spotify:track:3Ug96zKa29P3vICEEcYajZ,https://api.spotify.com/v1/tracks/3Ug96zKa29P3vICEEcYajZ,https://api.spotify.com/v1/audio-analysis/3Ug96zKa29P3vICEEcYajZ,257160,4,
What a Fool Believes,The Doobie Brothers,71,0.758,0.378,8,-15.308,0,0.0449,0.284,0,0.049,0.985,120.736,audio_features,2yBVeksU2EtrPJbTu4ZslK,spotify:track:2yBVeksU2EtrPJbTu4ZslK,https://api.spotify.com/v1/tracks/2yBVeksU2EtrPJbTu4ZslK,https://api.spotify.com/v1/audio-analysis/2yBVeksU2EtrPJbTu4ZslK,223867,4,
What a Fool Believes,The Doobie Brothers,71,0.758,0.378,8,-15.308,0,0.0449,0.284,0,0.049,0.985,120.736,audio_features,2yBVeksU2EtrPJbTu4ZslK,spotify:track:2yBVeksU2EtrPJbTu4ZslK,https://api.spotify.com/v1/tracks/2yBVeksU2EtrPJbTu4ZslK,https://api.spotify.com/v1/audio-analysis/2yBVeksU2EtrPJbTu4ZslK,223867,4,
Bad Girls,Donna Summer,63,0.857,0.7,2,-14.506,0,0.0358,0.00387,0.0164,0.411,0.973,120.529,audio_features,1ibRqifchaAfeNdQGpbRVW,spotify:track:1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/tracks/1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/audio-analysis/1ibRqifchaAfeNdQGpbRVW,295107,4,
Bad Girls,Donna Summer,63,0.857,0.7,2,-14.506,0,0.0358,0.00387,0.0164,0.411,0.973,120.529,audio_features,1ibRqifchaAfeNdQGpbRVW,spotify:track:1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/tracks/1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/audio-analysis/1ibRqifchaAfeNdQGpbRVW,295107,4,
Bad Girls,Donna Summer,63,0.857,0.7,2,-14.506,0,0.0358,0.00387,0.0164,0.411,0.973,120.529,audio_features,1ibRqifchaAfeNdQGpbRVW,spotify:track:1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/tracks/1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/audio-analysis/1ibRqifchaAfeNdQGpbRVW,295107,4,
We Are Family - 1995 Remaster,Sister Sledge,72,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,audio_features,5IKLwqBQG6KU6MP2zP80Nu,spotify:track:5IKLwqBQG6KU6MP2zP80Nu,https://api.spotify.com/v1/tracks/5IKLwqBQG6KU6MP2zP80Nu,https://api.spotify.com/v1/audio-analysis/5IKLwqBQG6KU6MP2zP80Nu,216733,4,
Reunited,Peaches & Herb,60,0.561,0.501,5,-9.544,0,0.0266,0.857,0.0106,0.135,0.339,75.68,audio_features,7wbPfd2mXbStoZZSnHNd2V,spotify:track:7wbPfd2mXbStoZZSnHNd2V,https://api.spotify.com/v1/tracks/7wbPfd2mXbStoZZSnHNd2V,https://api.spotify.com/v1/audio-analysis/7wbPfd2mXbStoZZSnHNd2V,345240,4,
Sultans of Swing,Dire Straits,68,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,audio_features,6cr6UDpkjEaMQ80OjWqEBQ,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/tracks/6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/audio-analysis/6cr6UDpkjEaMQ80OjWqEBQ,350400,4,
